"","data.country","accept","date"
"62","Mali",NA,"20201221"
"63","Mauritania",NA,"20201221"
"64","Mexico",0.831587828420777,"20201221"
"65","Moldova",0.503295756064323,"20201221"
"66","Morocco",0.637007903061224,"20201221"
"67","Mozambique",NA,"20201221"
"68","Myanmar",0.862823711187341,"20201221"
"69","Nepal",0.761978379506641,"20201221"
"70","Netherlands",0.773682980180913,"20201221"
"71","New Zealand",0.744374193393082,"20201221"
"72","Nicaragua",0.800584423448276,"20201221"
"73","Nigeria",0.66856747835717,"20201221"
"74","Norway",0.79595558869571,"20201221"
"75","Oman",NA,"20201221"
"76","Pakistan",0.64673155618559,"20201221"
"77","Palestine",0.407981046035242,"20201221"
"78","Panama",0.742970135357694,"20201221"
"79","Paraguay",0.649526830101302,"20201221"
"80","Peru",0.684713279484399,"20201221"
"81","Philippines",0.599934114790347,"20201221"
"82","Poland",0.597796751879902,"20201221"
"83","Portugal",0.760603368441485,"20201221"
"84","Puerto Rico, U.S.",0.827831958966278,"20201221"
"85","Qatar",NA,"20201221"
"86","Romania",0.644457772977392,"20201221"
"87","Russia",0.445972610047388,"20201221"
"88","Saudi Arabia",0.639883719103032,"20201221"
"89","Senegal",NA,"20201221"
"90","Serbia",0.521282169721537,"20201221"
"91","Singapore",0.758622986671673,"20201221"
"92","Slovakia",0.624615349664089,"20201221"
"93","Slovenia",0.639664381550991,"20201221"
"94","South Africa",0.61409328077479,"20201221"
"95","South Korea",0.750656126834099,"20201221"
"96","Spain",0.771151642473755,"20201221"
"97","Sri Lanka",0.736247414201183,"20201221"
"98","Sudan",0.63467215241579,"20201221"
"99","Sweden",0.808677805694734,"20201221"
"100","Switzerland",0.61526019221968,"20201221"
"101","Taiwan",0.642681207443467,"20201221"
"102","Tanzania",NA,"20201221"
"103","Thailand",0.841492300459562,"20201221"
"104","Tunisia",0.415271804313813,"20201221"
"105","Turkey",0.568039265993266,"20201221"
"106","Ukraine",0.523617794042425,"20201221"
"107","United Arab Emirates",0.666653951643667,"20201221"
"108","United Kingdom",0.847427497693849,"20201221"
"109","Uruguay",0.64196001582035,"20201221"
"110","Uzbekistan",NA,"20201221"
"111","Venezuela",0.713574632039937,"20201221"
"112","Vietnam",0.825853621604186,"20201221"
"113","Yemen",NA,"20201221"
"114","Albania",0.603211442973523,"20201228"
"115","Algeria",0.353853131169922,"20201228"
"116","Angola",0.718733776024177,"20201228"
"117","Argentina",0.695260438505066,"20201228"
"118","Armenia",0.429960708375378,"20201228"
"119","Australia",0.781845847643011,"20201228"
"120","Austria",0.660296421799335,"20201228"
"121","Azerbaijan",0.445830537092581,"20201228"
"122","Bangladesh",0.790825742485138,"20201228"
"123","Belarus",0.489372008635444,"20201228"
"124","Belgium",0.710291525855532,"20201228"
"125","Benin",0.568286634171908,"20201228"
"126","Bolivia",0.711000470995226,"20201228"
"127","Bosnia and Herzegovina",0.571329140416278,"20201228"
"128","Brazil",0.760186895806326,"20201228"
"129","Bulgaria",0.481387542155816,"20201228"
"130","Burkina Faso",0.476760389201878,"20201228"
"131","Cambodia",0.736016369649805,"20201228"
"132","Cameroon",0.41657906133979,"20201228"
"133","Canada",0.783002479785672,"20201228"
"134","Chile",0.734204036424289,"20201228"
"135","Colombia",0.735252768434821,"20201228"
"136","Costa Rica",0.826339574598071,"20201228"
"137","Côte d'Ivoire",0.503287642049736,"20201228"
"138","Croatia",0.591259464825119,"20201228"
"139","Czech Republic",0.627298347872149,"20201228"
"140","Democratic Republic of the Congo",0.462036515742129,"20201228"
"141","Denmark",0.883718475018806,"20201228"
"142","Dominican Republic",0.609378864681142,"20201228"
"143","Ecuador",0.688234897381831,"20201228"
"144","Egypt",0.598983646188357,"20201228"
"145","El Salvador",0.788790118576718,"20201228"
"146","Ethiopia",0.770437136277942,"20201228"
"147","Finland",0.842703342589573,"20201228"
"148","France",0.535853998940838,"20201228"
"149","Germany",0.741357483787889,"20201228"
"150","Ghana",0.610370867537761,"20201228"
"151","Greece",0.716060911131586,"20201228"
"152","Guatemala",0.776511920192511,"20201228"
"153","Guinea",0.704780138539043,"20201228"
"154","Haiti",0.425086652915292,"20201228"
"155","Honduras",0.775237749538187,"20201228"
"156","Hong Kong",0.63929101599162,"20201228"
"157","Hungary",0.528494664431751,"20201228"
"158","India",0.695542007051195,"20201228"
"159","Indonesia",0.66889320490255,"20201228"
"160","Iraq",0.549321624354069,"20201228"
"161","Ireland",0.82187508389661,"20201228"
"162","Israel",0.768396597238445,"20201228"
"163","Italy",0.833910719494561,"20201228"
"164","Japan",0.703693639639033,"20201228"
"165","Jordan",0.349058912972532,"20201228"
"166","Kazakhstan",0.356650134358974,"20201228"
"167","Kenya",0.764257481037135,"20201228"
"168","Kuwait",0.67463026398315,"20201228"
"169","Kyrgyzstan",0.482533077002406,"20201228"
"170","Laos",0.832613536458333,"20201228"
"171","Lebanon",0.473641540813207,"20201228"
"172","Libya",0.641165007743363,"20201228"
"173","Madagascar",NA,"20201228"
"174","Malaysia",0.710536497583331,"20201228"
"175","Mali",0.510125895374944,"20201228"
"176","Mauritania",NA,"20201228"
"177","Mexico",0.846444145633967,"20201228"
"178","Moldova",0.488013215245131,"20201228"
"179","Morocco",0.627661636833308,"20201228"
"180","Mozambique",0.75443301369342,"20201228"
"181","Myanmar",0.874261808550443,"20201228"
"182","Nepal",0.765315319216884,"20201228"
"183","Netherlands",0.787553577793728,"20201228"
"184","New Zealand",0.753345289443554,"20201228"
"185","Nicaragua",0.792073221685194,"20201228"
"186","Nigeria",0.639663410798509,"20201228"
"187","Norway",0.817984829560108,"20201228"
"188","Oman",0.69355663654128,"20201228"
"189","Pakistan",0.630358730477404,"20201228"
"190","Palestine",0.450638774457581,"20201228"
"191","Panama",0.73740550763744,"20201228"
"192","Paraguay",0.641062776539819,"20201228"
"193","Peru",0.706585561110179,"20201228"
"194","Philippines",0.587517127740594,"20201228"
"195","Poland",0.65389944077424,"20201228"
"196","Portugal",0.814202384275431,"20201228"
"197","Puerto Rico, U.S.",0.819704803163754,"20201228"
"198","Qatar",0.726889528004073,"20201228"
"199","Romania",0.689414899465307,"20201228"
"200","Russia",0.447131224582895,"20201228"
"201","Saudi Arabia",0.653894314983613,"20201228"
"202","Senegal",0.384660954385965,"20201228"
"203","Serbia",0.52854484684151,"20201228"
"204","Singapore",0.733735604431315,"20201228"
"205","Slovakia",0.697130135594299,"20201228"
"206","Slovenia",0.642172745941935,"20201228"
"207","South Africa",0.610412024397509,"20201228"
"208","South Korea",0.771972933188634,"20201228"
"209","Spain",0.801534623863682,"20201228"
"210","Sri Lanka",0.714512605908067,"20201228"
"211","Sudan",0.606170631625835,"20201228"
"212","Sweden",0.827592834601128,"20201228"
"213","Switzerland",0.624698870294937,"20201228"
"214","Taiwan",0.643273798275337,"20201228"
"215","Tanzania",0.624728365369019,"20201228"
"216","Thailand",0.831403837363357,"20201228"
"217","Tunisia",0.454415974988975,"20201228"
"218","Turkey",0.589432034139112,"20201228"
"219","Ukraine",0.525066650139036,"20201228"
"220","United Arab Emirates",0.673855308820666,"20201228"
"221","United Kingdom",0.856231086654047,"20201228"
"222","Uruguay",0.659030539962322,"20201228"
"223","Uzbekistan",0.480112168196477,"20201228"
"224","Venezuela",0.726923369651501,"20201228"
"225","Vietnam",0.830958115852509,"20201228"
"226","Yemen",0.494457799553571,"20201228"
"227","Albania",0.612084751714678,"20210104"
"228","Algeria",0.353338359537822,"20210104"
"229","Angola",0.745762579534587,"20210104"
"230","Argentina",0.668921868543652,"20210104"
"231","Armenia",0.453120100328947,"20210104"
"232","Australia",0.778492591873316,"20210104"
"233","Austria",0.682912755762834,"20210104"
"234","Azerbaijan",0.418877598639456,"20210104"
"235","Bangladesh",0.792539216933717,"20210104"
"236","Belarus",0.453887466092425,"20210104"
"237","Belgium",0.738917776752255,"20210104"
"238","Benin",0.524462349206349,"20210104"
"239","Bolivia",0.674641943931132,"20210104"
"240","Bosnia and Herzegovina",0.573340826906957,"20210104"
"241","Brazil",0.767136643279282,"20210104"
"242","Bulgaria",0.48181915387437,"20210104"
"243","Burkina Faso",0.411512516213847,"20210104"
"244","Cambodia",0.755008321499014,"20210104"
"245","Cameroon",0.42922127868296,"20210104"
"246","Canada",0.775191657313949,"20210104"
"247","Chile",0.719590910641621,"20210104"
"248","Colombia",0.730412907618219,"20210104"
"249","Costa Rica",0.816147357098723,"20210104"
"250","Côte d'Ivoire",0.544059945722582,"20210104"
"251","Croatia",0.599815957106736,"20210104"
"252","Czech Republic",0.665231374188776,"20210104"
"253","Democratic Republic of the Congo",0.463945929758713,"20210104"
"254","Denmark",0.8991642133614,"20210104"
"255","Dominican Republic",0.609687269297306,"20210104"
"256","Ecuador",0.670138015225867,"20210104"
"257","Egypt",0.603124601761252,"20210104"
"258","El Salvador",0.771268549000276,"20210104"
"259","Ethiopia",0.769718903412218,"20210104"
"260","Finland",0.843586692756264,"20210104"
"261","France",0.592149472594129,"20210104"
"262","Germany",0.7494047198284,"20210104"
"263","Ghana",0.585697971317738,"20210104"
"264","Greece",0.720683850768105,"20210104"
"265","Guatemala",0.777082447176567,"20210104"
"266","Guinea",0.674768965616046,"20210104"
"267","Haiti",0.371326199734278,"20210104"
"268","Honduras",0.776570357048093,"20210104"
"269","Hong Kong",0.597446812108108,"20210104"
"270","Hungary",0.572942543761659,"20210104"
"271","India",0.707762825986956,"20210104"
"272","Indonesia",0.685744725499646,"20210104"
"273","Iraq",0.528673741255677,"20210104"
"274","Ireland",0.840541270974704,"20210104"
"275","Israel",0.778692406312962,"20210104"
"276","Italy",0.864205114703331,"20210104"
"277","Japan",0.713870243056658,"20210104"
"278","Jordan",0.369084262957405,"20210104"
"279","Kazakhstan",0.37620262905699,"20210104"
"280","Kenya",0.746235842213367,"20210104"
"281","Kuwait",0.62170307874421,"20210104"
"282","Kyrgyzstan",0.50365356694743,"20210104"
"283","Laos",0.802246489539749,"20210104"
"284","Lebanon",0.509817374330777,"20210104"
"285","Libya",0.620807253794342,"20210104"
"286","Madagascar",0.472722753320683,"20210104"
"287","Malaysia",0.696018478673377,"20210104"
"288","Mali",0.529545382045929,"20210104"
"289","Mauritania",NA,"20210104"
"290","Mexico",0.838954312004953,"20210104"
"291","Moldova",0.460717382005453,"20210104"
"292","Morocco",0.626614960847807,"20210104"
"293","Mozambique",0.746355392837313,"20210104"
"294","Myanmar",0.854785536776636,"20210104"
"295","Nepal",0.768118897283241,"20210104"
"296","Netherlands",0.805836718855012,"20210104"
"297","New Zealand",0.750970827648743,"20210104"
"298","Nicaragua",0.796791840019467,"20210104"
"299","Nigeria",0.625909333605297,"20210104"
"300","Norway",0.839850515288788,"20210104"
"301","Oman",0.71999040926276,"20210104"
"302","Pakistan",0.619331571949761,"20210104"
"303","Palestine",0.476773532333517,"20210104"
"304","Panama",0.735938345074367,"20210104"
"305","Paraguay",0.601538305864045,"20210104"
"306","Peru",0.698475436935062,"20210104"
"307","Philippines",0.586787468411509,"20210104"
"308","Poland",0.692512597554152,"20210104"
"309","Portugal",0.826421480706963,"20210104"
"310","Puerto Rico, U.S.",0.835183060211314,"20210104"
"311","Qatar",0.730670323015873,"20210104"
"312","Romania",0.702237017678665,"20210104"
"313","Russia",0.439183218385779,"20210104"
"314","Saudi Arabia",0.698462543893551,"20210104"
"315","Senegal",0.424239216557294,"20210104"
"316","Serbia",0.544698189843992,"20210104"
"317","Singapore",0.744990086964567,"20210104"
"318","Slovakia",0.733889678195567,"20210104"
"319","Slovenia",0.640087639568224,"20210104"
"320","South Africa",0.590954770737966,"20210104"
"321","South Korea",0.77997948812633,"20210104"
"322","Spain",0.810915671727189,"20210104"
"323","Sri Lanka",0.73526383037425,"20210104"
"324","Sudan",0.631142633800255,"20210104"
"325","Sweden",0.849160097935528,"20210104"
"326","Switzerland",0.644027178676026,"20210104"
"327","Taiwan",0.632341063829575,"20210104"
"328","Tanzania",0.620754698956781,"20210104"
"329","Thailand",0.845972376589623,"20210104"
"330","Tunisia",0.426981915056699,"20210104"
"331","Turkey",0.583200342449909,"20210104"
"332","Ukraine",0.492088100586517,"20210104"
"333","United Arab Emirates",0.698847194537015,"20210104"
"334","United Kingdom",0.869688492135243,"20210104"
"335","Uruguay",0.617016310425779,"20210104"
"336","Uzbekistan",0.469889183793306,"20210104"
"337","Venezuela",0.690556269434794,"20210104"
"338","Vietnam",0.821711933132015,"20210104"
"339","Yemen",0.484750121117318,"20210104"
"340","Albania",0.660815628851541,"20210111"
"341","Algeria",0.360677909781203,"20210111"
"342","Angola",0.708683069122807,"20210111"
"343","Argentina",0.69096437390258,"20210111"
"344","Armenia",0.334353737505079,"20210111"
"345","Australia",0.785595823978836,"20210111"
"346","Austria",0.707961638173949,"20210111"
"347","Azerbaijan",0.4155245387714,"20210111"
"348","Bangladesh",0.78158270639679,"20210111"
"349","Belarus",0.445465434000817,"20210111"
"350","Belgium",0.766797316750384,"20210111"
"351","Benin",0.550742285349233,"20210111"
"352","Bolivia",0.681475629003391,"20210111"
"353","Bosnia and Herzegovina",0.595543327789328,"20210111"
"354","Brazil",0.796874889905066,"20210111"
"355","Bulgaria",0.466233554480629,"20210111"
"356","Burkina Faso",0.481779706648071,"20210111"
"357","Cambodia",0.76395224321267,"20210111"
"358","Cameroon",0.396543675429373,"20210111"
"359","Canada",0.789398715290043,"20210111"
"360","Chile",0.718441564061787,"20210111"
"361","Colombia",0.738011928271807,"20210111"
"362","Costa Rica",0.836526916764762,"20210111"
"363","Côte d'Ivoire",0.545750117069338,"20210111"
"364","Croatia",0.616650602701648,"20210111"
"365","Czech Republic",0.66703043705852,"20210111"
"366","Democratic Republic of the Congo",0.466129946488294,"20210111"
"367","Denmark",0.906131104056416,"20210111"
"368","Dominican Republic",0.608486139355065,"20210111"
"369","Ecuador",0.65178759841989,"20210111"
"370","Egypt",0.612553915885454,"20210111"
"371","El Salvador",0.76205066267736,"20210111"
"372","Ethiopia",0.764215715506716,"20210111"
"373","Finland",0.8459754150526,"20210111"
"374","France",0.637884892927161,"20210111"
"375","Germany",0.756497184657452,"20210111"
"376","Ghana",0.593220595954731,"20210111"
"377","Greece",0.737610611244533,"20210111"
"378","Guatemala",0.770322695979078,"20210111"
"379","Guinea",0.697644065026362,"20210111"
"380","Haiti",0.393990134874759,"20210111"
"381","Honduras",0.767030764715308,"20210111"
"382","Hong Kong",0.628548891707317,"20210111"
"383","Hungary",0.665815886221811,"20210111"
"384","India",0.708483412891892,"20210111"
"385","Indonesia",0.696224170733143,"20210111"
"386","Iraq",0.528381524639518,"20210111"
"387","Ireland",0.857828719262645,"20210111"
"388","Israel",0.668443257892264,"20210111"
"389","Italy",0.875933822668948,"20210111"
"390","Japan",0.723369641533491,"20210111"
"391","Jordan",0.398050092632332,"20210111"
"392","Kazakhstan",0.330181001636249,"20210111"
"393","Kenya",0.744543820031923,"20210111"
"394","Kuwait",0.682241555587067,"20210111"
"395","Kyrgyzstan",0.476213631562974,"20210111"
"396","Laos",0.749423882137245,"20210111"
"397","Lebanon",0.559790381615411,"20210111"
"398","Libya",0.625944806366702,"20210111"
"399","Madagascar",0.435203212844037,"20210111"
"400","Malaysia",0.71051210010798,"20210111"
"401","Mali",0.606349911386986,"20210111"
"402","Mauritania",0.629406433806147,"20210111"
"403","Mexico",0.845408592974911,"20210111"
"404","Moldova",0.466722892996412,"20210111"
"405","Morocco",0.643133966171117,"20210111"
"406","Mozambique",0.685735977404519,"20210111"
"407","Myanmar",0.855420676783603,"20210111"
"408","Nepal",0.761735874456563,"20210111"
"409","Netherlands",0.825774536694912,"20210111"
"410","New Zealand",0.754114322113777,"20210111"
"411","Nicaragua",0.781793581111266,"20210111"
"412","Nigeria",0.636917404410468,"20210111"
"413","Norway",0.838787862305027,"20210111"
"414","Oman",0.719784820414059,"20210111"
"415","Pakistan",0.639809911039427,"20210111"
"416","Palestine",0.533990814930457,"20210111"
"417","Panama",0.739723225173578,"20210111"
"418","Paraguay",0.617530075548277,"20210111"
"419","Peru",0.715957156201276,"20210111"
"420","Philippines",0.606668783934932,"20210111"
"421","Poland",0.711014413579883,"20210111"
"422","Portugal",0.825419583508293,"20210111"
"423","Puerto Rico, U.S.",0.832081417523499,"20210111"
"424","Qatar",0.735668298125,"20210111"
"425","Romania",0.706629764953566,"20210111"
"426","Russia",0.432435207380006,"20210111"
"427","Saudi Arabia",0.698483727160949,"20210111"
"428","Senegal",0.47518860359508,"20210111"
"429","Serbia",0.571599480094528,"20210111"
"430","Singapore",0.739600511533243,"20210111"
"431","Slovakia",0.756124096075935,"20210111"
"432","Slovenia",0.652418297370424,"20210111"
"433","South Africa",0.593085767740355,"20210111"
"434","South Korea",0.77401524699139,"20210111"
"435","Spain",0.827386928485627,"20210111"
"436","Sri Lanka",0.75573486509394,"20210111"
"437","Sudan",0.644018973329537,"20210111"
"438","Sweden",0.85629412576809,"20210111"
"439","Switzerland",0.657734962676006,"20210111"
"440","Taiwan",0.622477102776053,"20210111"
"441","Tanzania",0.617391613259669,"20210111"
"442","Thailand",0.825010492313248,"20210111"
"443","Tunisia",0.458852706635572,"20210111"
"444","Turkey",0.614137460068341,"20210111"
"445","Ukraine",0.476774277941127,"20210111"
"446","United Arab Emirates",0.754983961691712,"20210111"
"447","United Kingdom",0.88420692891772,"20210111"
"448","Uruguay",0.611372481327364,"20210111"
"449","Uzbekistan",0.438399352270413,"20210111"
"450","Venezuela",0.682496807543098,"20210111"
"451","Vietnam",0.818550428648878,"20210111"
"452","Yemen",0.516339036459709,"20210111"
"453","Albania",0.594715601649059,"20210118"
"454","Algeria",0.360996587982833,"20210118"
"455","Angola",0.730212365153538,"20210118"
"456","Argentina",0.711658975974779,"20210118"
"457","Armenia",0.43271632791587,"20210118"
"458","Australia",0.763079901905002,"20210118"
"459","Austria",0.719984359268882,"20210118"
"460","Azerbaijan",0.409276238576349,"20210118"
"461","Bangladesh",0.70923656768301,"20210118"
"462","Belarus",0.39040134386073,"20210118"
"463","Belgium",0.779434116192154,"20210118"
"464","Benin",0.517245838554217,"20210118"
"465","Bolivia",0.692929324184597,"20210118"
"466","Bosnia and Herzegovina",0.58694898450847,"20210118"
"467","Brazil",0.82052578863256,"20210118"
"468","Bulgaria",0.485065530967432,"20210118"
"469","Burkina Faso",0.486809606444797,"20210118"
"470","Cambodia",0.770244915475705,"20210118"
"471","Cameroon",0.388268141933029,"20210118"
"472","Canada",0.796296105001138,"20210118"
"473","Chile",0.728544878034459,"20210118"
"474","Colombia",0.758121871096199,"20210118"
"475","Costa Rica",0.838896208039039,"20210118"
"476","Côte d'Ivoire",0.556192048651936,"20210118"
"477","Croatia",0.615817268306101,"20210118"
"478","Czech Republic",0.668569952811494,"20210118"
"479","Democratic Republic of the Congo",0.48966950812795,"20210118"
"480","Denmark",0.914142729073604,"20210118"
"481","Dominican Republic",0.636976046759848,"20210118"
"482","Ecuador",0.664954088479955,"20210118"
"483","Egypt",0.591444407670698,"20210118"
"484","El Salvador",0.79072972616032,"20210118"
"485","Ethiopia",0.758935818754374,"20210118"
"486","Finland",0.848513984842639,"20210118"
"487","France",0.642862955564426,"20210118"
"488","Germany",0.759037808151495,"20210118"
"489","Ghana",0.568499185393258,"20210118"
"490","Greece",0.759211628419775,"20210118"
"491","Guatemala",0.770777505263158,"20210118"
"492","Guinea",0.719119985197368,"20210118"
"493","Haiti",0.404851390243902,"20210118"
"494","Honduras",0.783429860974212,"20210118"
"495","Hong Kong",0.607705335531135,"20210118"
"496","Hungary",0.724270700621786,"20210118"
"497","India",0.700710544934974,"20210118"
"498","Indonesia",0.732332026505091,"20210118"
"499","Iraq",0.542142635449349,"20210118"
"500","Ireland",0.85885918497054,"20210118"
"501","Israel",0.608592041989909,"20210118"
"502","Italy",0.871011035402747,"20210118"
"503","Japan",0.73412024708939,"20210118"
"504","Jordan",0.447668908410029,"20210118"
"505","Kazakhstan",0.289060591225126,"20210118"
"506","Kenya",0.702057295961145,"20210118"
"507","Kuwait",0.68819123722842,"20210118"
"508","Kyrgyzstan",0.392061463061466,"20210118"
"509","Laos",0.767365287964004,"20210118"
"510","Lebanon",0.580245259035696,"20210118"
"511","Libya",0.65868523852164,"20210118"
"512","Madagascar",0.509953457843137,"20210118"
"513","Malaysia",0.705603385661567,"20210118"
"514","Mali",0.666580071631879,"20210118"
"515","Mauritania",NA,"20210118"
"516","Mexico",0.869413560060859,"20210118"
"517","Moldova",0.477753105280805,"20210118"
"518","Morocco",0.632666158943739,"20210118"
"519","Mozambique",0.726727621494542,"20210118"
"520","Myanmar",0.8285775589467,"20210118"
"521","Nepal",0.744548985691331,"20210118"
"522","Netherlands",0.813812961979759,"20210118"
"523","New Zealand",0.744023041978533,"20210118"
"524","Nicaragua",0.779570456733795,"20210118"
"525","Nigeria",0.610956927606385,"20210118"
"526","Norway",0.844927448668274,"20210118"
"527","Oman",0.683459140792291,"20210118"
"528","Pakistan",0.636400498051414,"20210118"
"529","Palestine",0.483019663609564,"20210118"
"530","Panama",0.780164751501155,"20210118"
"531","Paraguay",0.629307503297739,"20210118"
"532","Peru",0.729721776206032,"20210118"
"533","Philippines",0.595301822367341,"20210118"
"534","Poland",0.702532289059536,"20210118"
"535","Portugal",0.836265845550478,"20210118"
"536","Puerto Rico, U.S.",0.852351850542048,"20210118"
"537","Qatar",0.759528062959412,"20210118"
"538","Romania",0.734349110427182,"20210118"
"539","Russia",0.399706496156722,"20210118"
"540","Saudi Arabia",0.68254552757989,"20210118"
"541","Senegal",0.492970536307054,"20210118"
"542","Serbia",0.57960124280501,"20210118"
"543","Singapore",0.75657302374614,"20210118"
"544","Slovakia",0.756007548736094,"20210118"
"545","Slovenia",0.674657170777068,"20210118"
"546","South Africa",0.590563773117744,"20210118"
"547","South Korea",0.734197426516793,"20210118"
"548","Spain",0.855385833170588,"20210118"
"549","Sri Lanka",0.708081575625085,"20210118"
"550","Sudan",0.646172000107331,"20210118"
"551","Sweden",0.861832174352361,"20210118"
"552","Switzerland",0.666979035995153,"20210118"
"553","Taiwan",0.648478154328552,"20210118"
"554","Tanzania",0.63533186091954,"20210118"
"555","Thailand",0.776554673975987,"20210118"
"556","Tunisia",0.480833161182266,"20210118"
"557","Turkey",0.662769097017137,"20210118"
"558","Ukraine",0.450695842958799,"20210118"
"559","United Arab Emirates",0.774045769536205,"20210118"
"560","United Kingdom",0.882153397735319,"20210118"
"561","Uruguay",0.650105403639841,"20210118"
"562","Uzbekistan",0.467705141808763,"20210118"
"563","Venezuela",0.697612561633047,"20210118"
"564","Vietnam",0.787659391085593,"20210118"
"565","Yemen",0.551107795752109,"20210118"
"566","Albania",0.641278194756554,"20210125"
"567","Algeria",0.334939769248965,"20210125"
"568","Angola",0.737687802228412,"20210125"
"569","Argentina",0.723056074232205,"20210125"
"570","Armenia",0.479932669762043,"20210125"
"571","Australia",0.76745198113518,"20210125"
"572","Austria",0.734495468251783,"20210125"
"573","Azerbaijan",0.418233724119093,"20210125"
"574","Bangladesh",0.615769030653631,"20210125"
"575","Belarus",0.398594876915754,"20210125"
"576","Belgium",0.77045508931292,"20210125"
"577","Benin",0.48677801774043,"20210125"
"578","Bolivia",0.705200696482385,"20210125"
"579","Bosnia and Herzegovina",0.595826116229855,"20210125"
"580","Brazil",0.820100907220248,"20210125"
"581","Bulgaria",0.495885390457807,"20210125"
"582","Burkina Faso",0.490922874393531,"20210125"
"583","Cambodia",0.729970004670715,"20210125"
"584","Cameroon",0.382698902295285,"20210125"
"585","Canada",0.798162699581367,"20210125"
"586","Chile",0.738093616473544,"20210125"
"587","Colombia",0.771089454023538,"20210125"
"588","Costa Rica",0.833887884232711,"20210125"
"589","Côte d'Ivoire",0.534471562992883,"20210125"
"590","Croatia",0.570161425026055,"20210125"
"591","Czech Republic",0.654949215940246,"20210125"
"592","Democratic Republic of the Congo",0.464849207349081,"20210125"
"593","Denmark",0.916089079723596,"20210125"
"594","Dominican Republic",0.656035802089447,"20210125"
"595","Ecuador",0.687395363135101,"20210125"
"596","Egypt",0.571616230642881,"20210125"
"597","El Salvador",0.795625863310745,"20210125"
"598","Ethiopia",0.673103796266667,"20210125"
"599","Finland",0.85107412986795,"20210125"
"600","France",0.627130825872196,"20210125"
"601","Germany",0.763805925539487,"20210125"
"602","Ghana",0.588401201300209,"20210125"
"603","Greece",0.756313899240549,"20210125"
"604","Guatemala",0.762288592982277,"20210125"
"605","Guinea",0.660402803445576,"20210125"
"606","Haiti",0.4294682,"20210125"
"607","Honduras",0.796996086754226,"20210125"
"608","Hong Kong",0.598049497926094,"20210125"
"609","Hungary",0.714140775109787,"20210125"
"610","India",0.700028515272429,"20210125"
"611","Indonesia",0.72606741811763,"20210125"
"612","Iraq",0.531934643847529,"20210125"
"613","Ireland",0.863249349271137,"20210125"
"614","Israel",0.609421768732529,"20210125"
"615","Italy",0.866186961634647,"20210125"
"616","Japan",0.756514484660063,"20210125"
"617","Jordan",0.467735394608761,"20210125"
"618","Kazakhstan",0.301270829283185,"20210125"
"619","Kenya",0.72281735604465,"20210125"
"620","Kuwait",0.67034302660068,"20210125"
"621","Kyrgyzstan",0.399088832275309,"20210125"
"622","Laos",0.794047749333333,"20210125"
